id,origin_url,image_url,update_time,parsing_time,price,total_area,living_area,kitchen_area,room_number,floor,total_floor,housing,complex,point,state,city,district,street,house_number,ssf,izf,gzf
1657,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-pravdy-prospekt-17490845.html,https://cdn.riastatic.com/photos/dom/photo/11604/1160451/116045137/116045137.jpg,2020-09-06 05:07:29.000000,2020-09-06 09:44:37.511653,61000,34,27,7,2,13,25,secondary,"",0101000020E61000008A2E5EE27E6C3E409C8246FA7E404940,Київська область,Київ,Подільський район,Правди проспект,45,0,0.6823306,0.3838344
1710,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-lobanovskogo-prospekt-17654551.html,https://cdn.riastatic.com/photos/dom/photo/11779/1177992/117799283/117799283.jpg,2020-09-06 04:42:04.000000,2020-09-06 09:57:30.995313,123000,90,46,15,3,9,9,secondary,"",0101000020E610000000C98F488D803E4096A9EE3614344940,Київська область,Київ,Голосіївський район,Лобановського проспект,130,2.9358273,0.715424,1.4111332
1711,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-goloseevskiy-prospekt-17648529.html,https://cdn.riastatic.com/photos/dom/photo/11773/1177347/117734776/117734776.jpg,2020-09-06 04:38:11.000000,2020-09-06 09:57:31.000948,89999,68,0,7,3,6,8,secondary,"",0101000020E61000002FADE17DB0813E40AB81412D61324940,Київська область,Київ,Голосіївський район,Голосіївський проспект,82,3.7539318,0.6047004,33.10169
1658,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-goloseevskiy-goloseevskiy-prospekt-17422220.html,https://cdn.riastatic.com/photos/dom/photo/11515/1151583/115158309/115158309.jpg,2020-09-06 03:46:15.000000,2020-09-06 09:50:42.480163,150000,61,16,24,2,5,23,primary,ЖК Park Avenue VIP,0101000020E6100000DE0B827D2A833E4090A2CEDC43334940,Київська область,Київ,Голосіївський район,Голосіївський проспект,58А,4.9783263,0.76455784,3.9121945
1659,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-staryiy-gorod-mayakovskogo-ulitsa-16917925.html,https://cdn.riastatic.com/photos/dom/photo/11031/1103152/110315261/110315261.jpg,2020-09-06 04:38:46.000000,2020-09-06 09:50:42.491675,28500,42,18,13,1,7,11,primary,"",0101000020E61000004BDA9E6A3E783C40B7346DB53D9B4840,Вінницька область,Вінниця,Старе місто,Маяковського вулиця,138,0,0.6526075,0.31948555
1660,https://dom.ria.com/uk/realty-prodaja-kvartira-hmelnitskiy-vyistavka-zarechanskaya-ulitsa-15527669.html,https://cdn.riastatic.com/photos/dom/photo/9726/972635/97263512/97263512.jpg,2020-09-03 13:40:13.000000,2020-09-06 09:50:42.497087,36300,52,30,8,2,1,9,primary,"",0101000020E610000078B0D69AF7FD3A40E4E59FCFB6B74840,Хмельницька область,Хмельницький,Виставка,Зарічанська вулиця,22/4,0,0.2349108,0.7487836
1661,https://dom.ria.com/uk/realty-prodaja-kvartira-cherkassy-mytnitsa-17577556.html,https://cdn.riastatic.com/photos/dom/photo/11696/1169661/116966186/116966186.jpg,2020-08-31 16:46:49.000000,2020-09-06 09:50:42.503351,55500,58,0,0,1,16,17,primary,"",0101000020E6100000F1BE3D9EB10B40403C81559AB9B74840,Черкаська область,Черкаси,Митниця,Припортова,34/2,0,0.54477704,0.10800308
1662,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-shevchenkovskiy-artema-ulitsa-14853648.html,https://cdn.riastatic.com/photos/dom/photo/11065/1106500/110650065/110650065.jpg,2020-09-04 09:06:09.000000,2020-09-06 09:50:42.508362,95500,46,15,11,1,7,16,primary,А52,0101000020E6100000E78C28ED0D7E3E401895D409683A4940,Київська область,Київ,Шевченківський район,Артема вулиця,52а,3.9950907,2.015836,1.2120316
1663,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-osokorskaya-ulitsa-17290668.html,https://cdn.riastatic.com/photos/dom/photo/11379/1137994/113799466/113799466.jpg,2020-09-06 05:23:30.000000,2020-09-06 09:50:42.513091,59900,59,0,0,1,19,26,primary,"",0101000020E61000000786DC76BA993E4012312592E8324940,Київська область,Київ,Дарницький район,Осокорська вулиця,2а,2.8315046,4.1161056,0.1436558
1664,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-podole-zodchih-ulitsa-16921478.html,https://cdn.riastatic.com/photos/dom/photo/11020/1102025/110202581/110202581.jpg,2020-09-06 04:37:22.000000,2020-09-06 09:50:42.518257,120000,158,0,24,4,6,15,primary,"",0101000020E61000002354049376703C40B1D93631C99B4840,Вінницька область,Вінниця,Поділля,Зодчих вулиця,32,0,1.3380523,1.6882522
1665,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-pravdy-pr-t-17560544.html,https://cdn.riastatic.com/photos/dom/photo/11678/1167835/116783586/116783586.jpg,2020-09-06 09:20:18.000000,2020-09-06 09:50:42.523533,42000,38,15,12,1,8,26,primary,"",0101000020E6100000211FF46C566B3E4010502B966C404940,Київська область,Київ,Подільський район,Правды проспект,47,0,0.59148425,0.3605398
1666,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-zarechnaya-6-17558252.html,https://cdn.riastatic.com/photos/dom/photo/11675/1167594/116759446/116759446.jpg,2020-09-06 05:53:09.000000,2020-09-06 09:50:42.528264,86000,64,0,0,2,15,21,primary,"",0101000020E6100000ADF87039659A3E407493180456324940,Київська область,Київ,Дарницький район,Заречная,6,6.4960856,3.627985,0.09298122
1667,https://dom.ria.com/uk/realty-prodaja-kvartira-dnepr-vladimira-vernadskogo-ulitsa-17345773.html,https://cdn.riastatic.com/photos/dom/photo/11436/1143645/114364585/114364585.jpg,2020-08-31 09:28:06.000000,2020-09-06 09:50:42.533751,66500,65,0,23,2,10,18,primary,ЖК Nebo,0101000020E610000098E3704111874140735F73B3E43A4840,Дніпропетровська область,Дніпро,"",Вернадського Володимира (Дзержинського) вулиця,35Н,0,4.78125,0.66780937
1668,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-solomenskiy-dontsa-mihaila-ul-17550271.html,https://cdn.riastatic.com/photos/dom/photo/11667/1166716/116671603/116671603.jpg,2020-09-06 11:10:41.000000,2020-09-06 09:50:42.538980,78000,67,36,10,2,5,25,primary,"",0101000020E6100000749EF8DC046E3E40B8634568DF374940,Київська область,Київ,Солом'янський район,Донца Михаила улица,2Б,0,3.4407403,2.6513743
1669,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-zarechnaya-6-17442577.html,https://cdn.riastatic.com/photos/dom/photo/11537/1153789/115378990/115378990.jpg,2020-09-06 03:47:39.000000,2020-09-06 09:50:42.544566,86000,64,0,0,2,15,21,primary,"",0101000020E6100000ADF87039659A3E407493180456324940,Київська область,Київ,Дарницький район,Заречная,6,6.4960856,3.627985,0.09298122
1670,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-podolskiy-severo-syretskaya-ulitsa-17355030.html,https://cdn.riastatic.com/photos/dom/photo/11446/1144612/114461236/114461236.jpg,2020-09-04 15:21:56.000000,2020-09-06 09:50:42.550573,42000,45,14,17,1,20,23,primary,"",0101000020E61000000FC69970F9673E40C938EBF8D43E4940,Київська область,Київ,Подільський район,Північно-Сирецька вулиця,57,0,3.155023,1.1524519
1671,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-tyajilov-vatutina-ulitsa-17376589.html,https://cdn.riastatic.com/photos/dom/photo/11469/1146943/114694392/114694392.jpg,2020-09-06 04:39:55.000000,2020-09-06 09:50:42.556807,29900,36,0,0,1,7,11,primary,ЖК Східна Перлина,0101000020E610000053AAE91FE98C3C40A89F81A2C3A04840,Вінницька область,Вінниця,Тяжилів,Ватутіна вулиця,137,0,14.753086,0
1672,https://dom.ria.com/uk/realty-prodaja-kvartira-kiev-darnitskiy-harkovskoe-shosse-17530388.html,https://cdn.riastatic.com/photos/dom/photo/11648/1164873/116487375/116487375.jpg,2020-09-06 10:02:14.000000,2020-09-06 09:50:42.562756,50000,45,19,11,1,5,28,primary,"",0101000020E6100000C5BD439B2DAE3E40F31B261AA4334940,Київська область,Київ,Дарницький район,Харьковское шоссе,19,5.385472,4.56425,3.2900724
1673,https://dom.ria.com/uk/realty-prodaja-kvartira-odessa-italyanskiy-bulvar-17530242.html,https://cdn.riastatic.com/photos/dom/photo/11648/1164858/116485878/116485878.jpg,2020-08-31 10:01:25.000000,2020-09-06 09:50:42.568282,180000,97,65,0,1,15,15,primary,"",0101000020E61000002E628ED431BD3E40996D5D20F73B4740,Одеська область,Одеса,"",Італійський бульвар,1б,0,1.4002079,1.7795253
1674,https://dom.ria.com/uk/realty-prodaja-kvartira-vinnitsa-podole-zodchih-ulitsa-16895814.html,https://cdn.riastatic.com/photos/dom/photo/10995/1099542/109954215/109954215.jpg,2020-09-06 04:38:14.000000,2020-09-06 09:50:42.573730,125000,158,0,24,4,6,15,primary,"",0101000020E61000002354049376703C40B1D93631C99B4840,Вінницька область,Вінниця,Поділля,Зодчих вулиця,32,0,1.3380523,1.6349432
1675,https://dom.ria.com/uk/realty-prodaja-kvartira-ternopol-novyy-svet-16530173.html,https://cdn.riastatic.com/photos/dom/photo/11532/1153235/115323530/115323530.jpg,2020-09-04 23:18:08.000000,2020-09-06 09:50:42.578844,76000,64,0,30,2,5,10,primary,"",0101000020E610000056720A5D05973940B110C248D4C74840,Тернопільська область,Тернопіль,Новий світ,Нечая,6,0,9.261102,2.2092578
1676,https://dom.ria.com/uk/realty-prodaja-kvartira-ujgorod-bozdosh-vladimirskaya-ulitsa-17231346.html,https://cdn.riastatic.com/photos/dom/photo/11319/1131970/113197036/113197036.jpg,2020-09-05 07:04:08.000000,2020-09-06 09:50:42.584424,30000,42.5,0,13,1,3,5,primary,ЖК Маєток Боздош,0101000020E6100000A2540CA194443640F4BF01D2A34E4840,Закарпатська область,Ужгород,Боздош,Володимирська вулиця,90,0,1.4055805,1.974651
1677,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-hmelnitskiy-tsentr-nijnyaya-beregovaya-ulitsa-17450578.html,https://cdn.riastatic.com/photos/dom/photo/11560/1156010/115601091/115601091.jpg,2020-09-06 10:14:12.000000,2020-09-06 09:50:42.590629,22000,43.86,22.03,13.83,1,2,10,primary,ЖК Spring Town,0101000020E61000002449858825F93A40052D05E83DB84840,Хмельницька область,Хмельницький,Центр,Нижня Берегова вулиця,2/2В,0,0.5255764,1.1207594
1678,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-dnepr-sobornyiy-naberejnaya-pobedyi-ulitsa-17595079.html,https://cdn.riastatic.com/photos/dom/photo/11716/1171669/117166961/117166961.jpg,2020-09-06 08:57:13.000000,2020-09-06 09:50:42.595838,51800,55,24,19,1,12,12,primary,ЖК Набережний квартал,0101000020E6100000B090B932A888414098141F9F90374840,Дніпропетровська область,Дніпро,Соборний район,Набережна Перемоги вулиця,62А,0,0.059489023,0.17827182
1679,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-hmelnitskiy-dubovo-krasovskogo-marshala-pereulok-17445484.html,https://cdn.riastatic.com/photos/dom/photo/11781/1178153/117815375/117815375.jpg,2020-09-06 08:17:59.000000,2020-09-06 09:50:42.600242,31346,91.91,54.96,19.01,3,6,9,primary,ЖК Дизайн парк,0101000020E61000007C97D2ECBAFF3A404B69510496B34840,Хмельницька область,Хмельницький,Дубове,Красовського Маршала провулок,31/1,0,0.64959556,0
1680,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-hmelnitskiy-tsentr-svobodyi-ulitsa-17392015.html,https://cdn.riastatic.com/photos/dom/photo/11624/1162446/116244672/116244672.jpg,2020-09-06 08:17:59.000000,2020-09-06 09:50:42.604625,26000,45.78,17.49,12.21,1,14,16,primary,ЖК Над Бугом,0101000020E6100000665BD9B1C8FE3A4074576CFD4AB74840,Хмельницька область,Хмельницький,Центр,Свободи вулиця,16/1,0,0.26803052,0.5242812
1681,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-harkov-shevchenkovskiy-rogatinskaya-levada-ulitsa-16949408.html,https://cdn.riastatic.com/photos/dom/photo/11045/1104548/110454896/110454896.jpg,2020-09-06 06:34:24.000000,2020-09-06 09:50:42.609674,29500,39.76,17.9,10.38,1,15,16,primary,"",0101000020E610000024C272D0FA1B424024AECA66D9FF4840,Харківська область,Харків,Шевченківський район,Рогатинська Левада вулиця,14,6.702646,1.9562502,0.8457115
1682,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-harkov-shevchenkovskiy-rogatinskaya-levada-ulitsa-16949358.html,https://cdn.riastatic.com/photos/dom/photo/11778/1177862/117786256/117786256.jpg,2020-09-06 06:34:23.000000,2020-09-06 09:50:42.614238,33500,48.07,23.25,14.43,1,7,16,primary,"",0101000020E6100000A8C2722AFB1B4240B1E11C51D4FF4840,Харківська область,Харків,Шевченківський район,Рогатинська Левада вулиця,14,6.746601,1.936514,0.8447364
1683,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-harkov-shevchenkovskiy-rogatinskaya-levada-ulitsa-16949264.html,https://cdn.riastatic.com/photos/dom/photo/11778/1177857/117785776/117785776.jpg,2020-09-06 06:34:25.000000,2020-09-06 09:50:42.618722,29500,39.54,18,10,1,7,16,primary,"",0101000020E61000009FC2726EC61B42402988832BD2FF4840,Харківська область,Харків,Шевченківський район,Рогатинська Левада вулиця,14,6.466321,2.0999835,0.39851856
1684,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-ternopol-severnyiy-kievskaya-ulitsa-17641480.html,https://cdn.riastatic.com/photos/dom/photo/11766/1176632/117663207/117663207.jpg,2020-09-06 05:21:38.000000,2020-09-06 09:50:42.623939,16586,30,0,0,1,4,11,primary,"",0101000020E610000010EC020471A3394063C3902C35C84840,Тернопільська область,Тернопіль,Сонячний район,Київська вулиця,"",0,4.843974,0.5930045
1685,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-koreya-generala-arabeya-ulitsa-16738885.html,https://cdn.riastatic.com/photos/dom/photo/11290/1129084/112908400/112908400.jpg,2020-09-04 11:05:11.000000,2020-09-06 09:50:42.629678,52000,82,0,20,2,2,3,primary,"",0101000020E6100000BC18141791683C40CBCD812F969E4840,Вінницька область,Вінниця,Корея,Генерала Арабея вулиця,"",0,1.8894598,0.08641629
1686,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-odessa-kievskiy-fontanskaya-doroga-17466558.html,https://cdn.riastatic.com/photos/dom/photo/11577/1157743/115774315/115774315.jpg,2020-09-06 09:10:24.000000,2020-09-06 09:50:42.634455,65253,82.6,0,0,2,8,17,primary,ЖСК Поющий фонтан,0101000020E6100000D862B7CF2AB93E401FBC7669C33D4740,Одеська область,Одеса,Київський район,Фонтанська дорога,30-32,0,1.7551556,0.3753304
1687,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-akademicheskiy-timofeevskaya-ulitsa-17492263.html,https://cdn.riastatic.com/photos/dom/photo/11659/1165943/116594359/116594359.jpg,2020-09-04 17:18:54.000000,2020-09-06 09:50:42.639529,47000,43,19,14,1,5,8,primary,"",0101000020E6100000B30A2B45516C3C40C4AF2A986C9A4840,Вінницька область,Вінниця,Академічний район,Тимофіївська вулиця,"",0,1.2602876,0.527626
1688,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-hmelnitskiy-vyistavka-verhnyaya-beregovaya-ulitsa-17496670.html,https://cdn.riastatic.com/photos/dom/photo/11610/1161049/116104992/116104992.jpg,2020-09-06 08:17:31.000000,2020-09-06 09:50:42.644405,48900,47.4,0,20.9,1,3,9,primary,"",0101000020E6100000324C3D0B3FFB3A40B9844A951CB84840,Хмельницька область,Хмельницький,Виставка,Верхня Берегова вулиця,28,0,0.38673836,0.9640938
1689,https://dom.ria.com/uk/realty-perevireno-prodaja-kvartira-vinnitsa-slavyanka-tramvaynaya-revolyutsionnaya-ulitsa-17274891.html,https://cdn.riastatic.com/photos/dom/photo/11497/1149766/114976678/114976678.jpg,2020-09-06 02:20:12.000000,2020-09-06 09:50:42.649167,52500,60,32,11,2,2,10,primary,"",0101000020E6100000C351A85D02703C40B7BD384C8F9D4840,Вінницька область,Вінниця,Слов'янка,Трамвайна (Революційна) вулиця,3,0,2.081331,0.80744815
